2023-12-08 12:30:35,839 Namespace(cfg='configs/facial/pidnet_small_facial.yaml', opts=[], seed=304)
2023-12-08 12:30:35,839 AUTO_RESUME: False
CUDNN:
  BENCHMARK: True
  DETERMINISTIC: False
  ENABLED: True
DATASET:
  DATASET: facial
  EXTRA_TRAIN_SET: 
  NUM_CLASSES: 15
  ROOT: data/
  TEST_SET: list/facial/val.lst
  TRAIN_SET: list/facial/train.lst
GPUS: (0,)
LOG_DIR: log
LOSS:
  BALANCE_WEIGHTS: [0.4, 1.0]
  CLASS_BALANCE: False
  OHEMKEEP: 131072
  OHEMTHRES: 0.9
  SB_WEIGHTS: 1.0
  USE_OHEM: True
MODEL:
  ALIGN_CORNERS: True
  NAME: pidnet_s
  NUM_OUTPUTS: 2
  PRETRAINED: pretrained_models/imagenet/PIDNet_S_ImageNet.pth.tar
OUTPUT_DIR: output
PIN_MEMORY: True
PRINT_FREQ: 10
TEST:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 1
  FLIP_TEST: False
  IMAGE_SIZE: [616, 616]
  MODEL_FILE: 
  MULTI_SCALE: False
  OUTPUT_INDEX: 1
TRAIN:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 12
  BEGIN_EPOCH: 0
  END_EPOCH: 200
  EXTRA_EPOCH: 0
  EXTRA_LR: 0.001
  FLIP: False
  IGNORE_LABEL: 255
  IMAGE_SIZE: [616, 616]
  LR: 0.005
  MOMENTUM: 0.9
  MULTI_SCALE: False
  NESTEROV: False
  OPTIMIZER: sgd
  RESUME: False
  SCALE_FACTOR: 1
  SHUFFLE: True
  WD: 0.0005
WORKERS: 8
2023-12-08 12:30:36,112 Attention!!!
2023-12-08 12:30:36,112 Loaded 302 parameters!
2023-12-08 12:30:36,112 Over!!!
2023-12-08 12:32:13,216 Epoch: [0/200] Iter:[0/9368], Time: 90.43, lr: [0.005], Loss: 20.733213, Acc:0.035400, Semantic loss: 8.562362, BCE loss: 4.818369, SB loss: 7.352482, Data Time: 6.46
2023-12-08 12:32:20,815 Epoch: [0/200] Iter:[10/9368], Time: 0.75, lr: [0.0049999759820602], Loss: 11.828244, Acc:0.416949, Semantic loss: 5.244583, BCE loss: 2.616934, SB loss: 3.966726, Data Time: 0.01
2023-12-08 12:32:28,402 Epoch: [0/200] Iter:[20/9368], Time: 0.76, lr: [0.004999951964107581], Loss: 9.287961, Acc:0.607968, Semantic loss: 4.160032, BCE loss: 2.093699, SB loss: 3.034230, Data Time: 0.01
2023-12-08 12:32:35,936 Epoch: [0/200] Iter:[30/9368], Time: 0.75, lr: [0.004999927946142142], Loss: 7.640467, Acc:0.684326, Semantic loss: 3.374523, BCE loss: 1.796241, SB loss: 2.469703, Data Time: 0.01
2023-12-08 12:32:43,498 Epoch: [0/200] Iter:[40/9368], Time: 0.76, lr: [0.004999903928163885], Loss: 6.635023, Acc:0.728698, Semantic loss: 2.892119, BCE loss: 1.604240, SB loss: 2.138664, Data Time: 0.02
2023-12-08 12:32:51,019 Epoch: [0/200] Iter:[50/9368], Time: 0.75, lr: [0.004999879910172808], Loss: 5.961164, Acc:0.759690, Semantic loss: 2.580715, BCE loss: 1.465419, SB loss: 1.915030, Data Time: 0.01
2023-12-08 12:32:58,393 Epoch: [0/200] Iter:[60/9368], Time: 0.74, lr: [0.004999855892168912], Loss: 5.486723, Acc:0.782467, Semantic loss: 2.357898, BCE loss: 1.357130, SB loss: 1.771696, Data Time: 0.02
2023-12-08 12:33:06,103 Epoch: [0/200] Iter:[70/9368], Time: 0.77, lr: [0.004999831874152196], Loss: 5.124530, Acc:0.799702, Semantic loss: 2.190499, BCE loss: 1.271150, SB loss: 1.662881, Data Time: 0.02
2023-12-08 12:33:13,832 Epoch: [0/200] Iter:[80/9368], Time: 0.77, lr: [0.00499980785612266], Loss: 4.832204, Acc:0.813956, Semantic loss: 2.053366, BCE loss: 1.206019, SB loss: 1.572819, Data Time: 0.02
2023-12-08 12:33:21,491 Epoch: [0/200] Iter:[90/9368], Time: 0.77, lr: [0.004999783838080304], Loss: 4.609237, Acc:0.824917, Semantic loss: 1.949333, BCE loss: 1.156667, SB loss: 1.503237, Data Time: 0.01
2023-12-08 12:33:29,230 Epoch: [0/200] Iter:[100/9368], Time: 0.77, lr: [0.004999759820025128], Loss: 4.424724, Acc:0.833839, Semantic loss: 1.866555, BCE loss: 1.114231, SB loss: 1.443938, Data Time: 0.01
2023-12-08 12:33:36,979 Epoch: [0/200] Iter:[110/9368], Time: 0.78, lr: [0.004999735801957133], Loss: 4.262308, Acc:0.842063, Semantic loss: 1.789948, BCE loss: 1.079885, SB loss: 1.392475, Data Time: 0.02
2023-12-08 12:33:44,710 Epoch: [0/200] Iter:[120/9368], Time: 0.77, lr: [0.004999711783876318], Loss: 4.132030, Acc:0.848603, Semantic loss: 1.730053, BCE loss: 1.048765, SB loss: 1.353211, Data Time: 0.02
2023-12-08 12:33:52,312 Epoch: [0/200] Iter:[130/9368], Time: 0.76, lr: [0.004999687765782682], Loss: 4.009715, Acc:0.854563, Semantic loss: 1.674533, BCE loss: 1.020017, SB loss: 1.315165, Data Time: 0.02
2023-12-08 12:34:00,002 Epoch: [0/200] Iter:[140/9368], Time: 0.77, lr: [0.004999663747676226], Loss: 3.914314, Acc:0.859511, Semantic loss: 1.632777, BCE loss: 0.997357, SB loss: 1.284180, Data Time: 0.01
2023-12-08 12:34:07,760 Epoch: [0/200] Iter:[150/9368], Time: 0.78, lr: [0.0049996397295569515], Loss: 3.815908, Acc:0.864572, Semantic loss: 1.585342, BCE loss: 0.975449, SB loss: 1.255117, Data Time: 0.01
2023-12-08 12:34:15,430 Epoch: [0/200] Iter:[160/9368], Time: 0.77, lr: [0.0049996157114248554], Loss: 3.726699, Acc:0.869204, Semantic loss: 1.543657, BCE loss: 0.954295, SB loss: 1.228748, Data Time: 0.01
2023-12-08 12:34:23,092 Epoch: [0/200] Iter:[170/9368], Time: 0.77, lr: [0.004999591693279938], Loss: 3.656640, Acc:0.873045, Semantic loss: 1.513010, BCE loss: 0.937217, SB loss: 1.206413, Data Time: 0.02
2023-12-08 12:34:30,781 Epoch: [0/200] Iter:[180/9368], Time: 0.77, lr: [0.004999567675122202], Loss: 3.599691, Acc:0.876194, Semantic loss: 1.489208, BCE loss: 0.919863, SB loss: 1.190620, Data Time: 0.02
2023-12-08 12:34:38,460 Epoch: [0/200] Iter:[190/9368], Time: 0.77, lr: [0.004999543656951645], Loss: 3.538553, Acc:0.879088, Semantic loss: 1.460599, BCE loss: 0.904139, SB loss: 1.173815, Data Time: 0.01
2023-12-08 12:34:46,080 Epoch: [0/200] Iter:[200/9368], Time: 0.76, lr: [0.0049995196387682675], Loss: 3.488019, Acc:0.881561, Semantic loss: 1.437699, BCE loss: 0.891506, SB loss: 1.158814, Data Time: 0.01
2023-12-08 12:34:53,666 Epoch: [0/200] Iter:[210/9368], Time: 0.76, lr: [0.004999495620572069], Loss: 3.433257, Acc:0.884506, Semantic loss: 1.412267, BCE loss: 0.876913, SB loss: 1.144076, Data Time: 0.01
2023-12-08 12:35:01,378 Epoch: [0/200] Iter:[220/9368], Time: 0.77, lr: [0.00499947160236305], Loss: 3.382334, Acc:0.887276, Semantic loss: 1.388465, BCE loss: 0.865028, SB loss: 1.128841, Data Time: 0.02
2023-12-08 12:35:09,024 Epoch: [0/200] Iter:[230/9368], Time: 0.76, lr: [0.00499944758414121], Loss: 3.341288, Acc:0.889315, Semantic loss: 1.371094, BCE loss: 0.853852, SB loss: 1.116342, Data Time: 0.02
2023-12-08 12:35:16,676 Epoch: [0/200] Iter:[240/9368], Time: 0.77, lr: [0.004999423565906549], Loss: 3.306971, Acc:0.891389, Semantic loss: 1.356680, BCE loss: 0.844951, SB loss: 1.105340, Data Time: 0.02
2023-12-08 12:35:24,381 Epoch: [0/200] Iter:[250/9368], Time: 0.77, lr: [0.004999399547659067], Loss: 3.264937, Acc:0.893465, Semantic loss: 1.336861, BCE loss: 0.834937, SB loss: 1.093139, Data Time: 0.03
2023-12-08 12:35:32,067 Epoch: [0/200] Iter:[260/9368], Time: 0.77, lr: [0.004999375529398765], Loss: 3.229078, Acc:0.895375, Semantic loss: 1.320211, BCE loss: 0.825796, SB loss: 1.083071, Data Time: 0.01
2023-12-08 12:35:39,744 Epoch: [0/200] Iter:[270/9368], Time: 0.77, lr: [0.004999351511125641], Loss: 3.197142, Acc:0.897097, Semantic loss: 1.306075, BCE loss: 0.818314, SB loss: 1.072753, Data Time: 0.01
2023-12-08 12:35:47,261 Epoch: [0/200] Iter:[280/9368], Time: 0.75, lr: [0.004999327492839696], Loss: 3.167240, Acc:0.898763, Semantic loss: 1.291299, BCE loss: 0.812144, SB loss: 1.063797, Data Time: 0.01
2023-12-08 12:35:55,039 Epoch: [0/200] Iter:[290/9368], Time: 0.78, lr: [0.004999303474540929], Loss: 3.140074, Acc:0.900156, Semantic loss: 1.280462, BCE loss: 0.803813, SB loss: 1.055799, Data Time: 0.01
2023-12-08 12:36:02,741 Epoch: [0/200] Iter:[300/9368], Time: 0.77, lr: [0.004999279456229342], Loss: 3.113975, Acc:0.901430, Semantic loss: 1.269685, BCE loss: 0.797378, SB loss: 1.046912, Data Time: 0.02
2023-12-08 12:36:10,425 Epoch: [0/200] Iter:[310/9368], Time: 0.77, lr: [0.004999255437904933], Loss: 3.086301, Acc:0.902861, Semantic loss: 1.255915, BCE loss: 0.791866, SB loss: 1.038520, Data Time: 0.02
2023-12-08 12:36:18,056 Epoch: [0/200] Iter:[320/9368], Time: 0.76, lr: [0.0049992314195677024], Loss: 3.063735, Acc:0.904017, Semantic loss: 1.245896, BCE loss: 0.785959, SB loss: 1.031880, Data Time: 0.01
2023-12-08 12:36:25,655 Epoch: [0/200] Iter:[330/9368], Time: 0.76, lr: [0.0049992074012176506], Loss: 3.035704, Acc:0.905393, Semantic loss: 1.233263, BCE loss: 0.778391, SB loss: 1.024050, Data Time: 0.02
2023-12-08 12:36:33,222 Epoch: [0/200] Iter:[340/9368], Time: 0.76, lr: [0.004999183382854777], Loss: 3.017295, Acc:0.906474, Semantic loss: 1.225802, BCE loss: 0.772873, SB loss: 1.018619, Data Time: 0.02
2023-12-08 12:36:41,033 Epoch: [0/200] Iter:[350/9368], Time: 0.78, lr: [0.004999159364479082], Loss: 2.996680, Acc:0.907606, Semantic loss: 1.216107, BCE loss: 0.768374, SB loss: 1.012199, Data Time: 0.02
2023-12-08 12:36:48,561 Epoch: [0/200] Iter:[360/9368], Time: 0.75, lr: [0.004999135346090565], Loss: 2.973529, Acc:0.908749, Semantic loss: 1.205733, BCE loss: 0.762811, SB loss: 1.004985, Data Time: 0.01
2023-12-08 12:36:56,073 Epoch: [0/200] Iter:[370/9368], Time: 0.75, lr: [0.004999111327689226], Loss: 2.957069, Acc:0.909665, Semantic loss: 1.198885, BCE loss: 0.758626, SB loss: 0.999557, Data Time: 0.02
2023-12-08 12:37:03,486 Epoch: [0/200] Iter:[380/9368], Time: 0.74, lr: [0.004999087309275066], Loss: 2.937053, Acc:0.910712, Semantic loss: 1.189540, BCE loss: 0.753611, SB loss: 0.993902, Data Time: 0.01
2023-12-08 12:37:11,080 Epoch: [0/200] Iter:[390/9368], Time: 0.76, lr: [0.004999063290848082], Loss: 2.918557, Acc:0.911659, Semantic loss: 1.180918, BCE loss: 0.749713, SB loss: 0.987926, Data Time: 0.01
2023-12-08 12:37:18,746 Epoch: [0/200] Iter:[400/9368], Time: 0.77, lr: [0.004999039272408278], Loss: 2.899595, Acc:0.912676, Semantic loss: 1.172355, BCE loss: 0.745136, SB loss: 0.982105, Data Time: 0.02
2023-12-08 12:37:26,405 Epoch: [0/200] Iter:[410/9368], Time: 0.77, lr: [0.004999015253955651], Loss: 2.882714, Acc:0.913552, Semantic loss: 1.165495, BCE loss: 0.739407, SB loss: 0.977812, Data Time: 0.01
2023-12-08 12:37:34,140 Epoch: [0/200] Iter:[420/9368], Time: 0.77, lr: [0.0049989912354902015], Loss: 2.866113, Acc:0.914431, Semantic loss: 1.158458, BCE loss: 0.734138, SB loss: 0.973517, Data Time: 0.01
2023-12-08 12:37:41,802 Epoch: [0/200] Iter:[430/9368], Time: 0.77, lr: [0.00499896721701193], Loss: 2.852296, Acc:0.915259, Semantic loss: 1.152351, BCE loss: 0.730541, SB loss: 0.969404, Data Time: 0.01
2023-12-08 12:37:49,430 Epoch: [0/200] Iter:[440/9368], Time: 0.76, lr: [0.0049989431985208365], Loss: 2.837127, Acc:0.916154, Semantic loss: 1.145367, BCE loss: 0.727546, SB loss: 0.964214, Data Time: 0.02
2023-12-08 12:37:57,053 Epoch: [0/200] Iter:[450/9368], Time: 0.76, lr: [0.00499891918001692], Loss: 2.820396, Acc:0.916997, Semantic loss: 1.138317, BCE loss: 0.723102, SB loss: 0.958977, Data Time: 0.01
2023-12-08 12:38:04,709 Epoch: [0/200] Iter:[460/9368], Time: 0.76, lr: [0.004998895161500181], Loss: 2.806386, Acc:0.917821, Semantic loss: 1.132019, BCE loss: 0.719640, SB loss: 0.954727, Data Time: 0.02
2023-12-08 12:38:12,162 Epoch: [0/200] Iter:[470/9368], Time: 0.75, lr: [0.004998871142970619], Loss: 2.794970, Acc:0.918571, Semantic loss: 1.127970, BCE loss: 0.715977, SB loss: 0.951023, Data Time: 0.02
