2023-12-06 17:05:29,847 Namespace(cfg='configs/facial/pidnet_small_facial.yaml', opts=[], seed=304)
2023-12-06 17:05:29,847 AUTO_RESUME: False
CUDNN:
  BENCHMARK: True
  DETERMINISTIC: False
  ENABLED: True
DATASET:
  DATASET: facial
  EXTRA_TRAIN_SET: 
  NUM_CLASSES: 15
  ROOT: data/
  TEST_SET: list/facial/val.lst
  TRAIN_SET: list/facial/train.lst
GPUS: (0,)
LOG_DIR: log
LOSS:
  BALANCE_WEIGHTS: [0.4, 1.0]
  CLASS_BALANCE: False
  OHEMKEEP: 131072
  OHEMTHRES: 0.9
  SB_WEIGHTS: 1.0
  USE_OHEM: True
MODEL:
  ALIGN_CORNERS: True
  NAME: pidnet_s
  NUM_OUTPUTS: 2
  PRETRAINED: pretrained_models/imagenet/PIDNet_S_ImageNet.pth.tar
OUTPUT_DIR: output
PIN_MEMORY: True
PRINT_FREQ: 10
TEST:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 1
  FLIP_TEST: False
  IMAGE_SIZE: [616, 616]
  MODEL_FILE: 
  MULTI_SCALE: False
  OUTPUT_INDEX: 1
TRAIN:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 30
  BEGIN_EPOCH: 0
  END_EPOCH: 200
  EXTRA_EPOCH: 0
  EXTRA_LR: 0.001
  FLIP: False
  IGNORE_LABEL: 255
  IMAGE_SIZE: [616, 616]
  LR: 0.005
  MOMENTUM: 0.9
  MULTI_SCALE: False
  NESTEROV: False
  OPTIMIZER: sgd
  RESUME: False
  SCALE_FACTOR: 1
  SHUFFLE: True
  WD: 0.0005
WORKERS: 8
2023-12-06 17:05:29,991 Attention!!!
2023-12-06 17:05:29,991 Loaded 302 parameters!
2023-12-06 17:05:29,991 Over!!!
2023-12-06 17:07:01,910 Epoch: [0/200] Iter:[0/3747], Time: 89.78, lr: [0.005], Loss: 20.573891, Acc:0.029510, Semantic loss: 8.502993, BCE loss: 4.895653, SB loss: 7.175245, Data Time: 13.48
2023-12-06 17:07:13,198 Epoch: [0/200] Iter:[10/3747], Time: 1.12, lr: [0.004999939951921505], Loss: 11.419844, Acc:0.444093, Semantic loss: 5.077098, BCE loss: 2.531566, SB loss: 3.811179, Data Time: 0.00
2023-12-06 17:07:24,220 Epoch: [0/200] Iter:[20/3747], Time: 1.10, lr: [0.004999879903762881], Loss: 8.606344, Acc:0.638796, Semantic loss: 3.819999, BCE loss: 2.005312, SB loss: 2.781033, Data Time: 0.00
2023-12-06 17:07:35,398 Epoch: [0/200] Iter:[30/3747], Time: 1.12, lr: [0.0049998198555241255], Loss: 7.048067, Acc:0.717340, Semantic loss: 3.080108, BCE loss: 1.705936, SB loss: 2.262023, Data Time: 0.00
2023-12-06 17:07:46,511 Epoch: [0/200] Iter:[40/3747], Time: 1.11, lr: [0.004999759807205239], Loss: 6.114522, Acc:0.761832, Semantic loss: 2.641219, BCE loss: 1.521190, SB loss: 1.952113, Data Time: 0.00
2023-12-06 17:07:57,728 Epoch: [0/200] Iter:[50/3747], Time: 1.12, lr: [0.00499969975880622], Loss: 5.506137, Acc:0.790719, Semantic loss: 2.357269, BCE loss: 1.387516, SB loss: 1.761352, Data Time: 0.00
2023-12-06 17:08:08,892 Epoch: [0/200] Iter:[60/3747], Time: 1.12, lr: [0.004999639710327067], Loss: 5.070568, Acc:0.811594, Semantic loss: 2.154481, BCE loss: 1.292369, SB loss: 1.623718, Data Time: 0.00
2023-12-06 17:08:19,960 Epoch: [0/200] Iter:[70/3747], Time: 1.11, lr: [0.004999579661767777], Loss: 4.739959, Acc:0.827471, Semantic loss: 2.003158, BCE loss: 1.213118, SB loss: 1.523683, Data Time: 0.00
2023-12-06 17:08:31,125 Epoch: [0/200] Iter:[80/3747], Time: 1.12, lr: [0.004999519613128353], Loss: 4.492744, Acc:0.839519, Semantic loss: 1.890453, BCE loss: 1.153439, SB loss: 1.448852, Data Time: 0.00
2023-12-06 17:08:42,294 Epoch: [0/200] Iter:[90/3747], Time: 1.12, lr: [0.00499945956440879], Loss: 4.276019, Acc:0.849937, Semantic loss: 1.791680, BCE loss: 1.102489, SB loss: 1.381850, Data Time: 0.00
2023-12-06 17:08:53,561 Epoch: [0/200] Iter:[100/3747], Time: 1.13, lr: [0.004999399515609089], Loss: 4.111448, Acc:0.858112, Semantic loss: 1.719281, BCE loss: 1.061534, SB loss: 1.330634, Data Time: 0.00
2023-12-06 17:09:04,775 Epoch: [0/200] Iter:[110/3747], Time: 1.12, lr: [0.0049993394667292475], Loss: 3.968999, Acc:0.864954, Semantic loss: 1.653579, BCE loss: 1.028380, SB loss: 1.287040, Data Time: 0.00
2023-12-06 17:09:15,914 Epoch: [0/200] Iter:[120/3747], Time: 1.11, lr: [0.004999279417769265], Loss: 3.846023, Acc:0.870758, Semantic loss: 1.597808, BCE loss: 0.998182, SB loss: 1.250033, Data Time: 0.00
2023-12-06 17:09:26,970 Epoch: [0/200] Iter:[130/3747], Time: 1.11, lr: [0.004999219368729141], Loss: 3.738620, Acc:0.876137, Semantic loss: 1.548983, BCE loss: 0.972102, SB loss: 1.217536, Data Time: 0.00
2023-12-06 17:09:38,098 Epoch: [0/200] Iter:[140/3747], Time: 1.11, lr: [0.004999159319608873], Loss: 3.648222, Acc:0.880642, Semantic loss: 1.508407, BCE loss: 0.948896, SB loss: 1.190919, Data Time: 0.00
2023-12-06 17:09:49,241 Epoch: [0/200] Iter:[150/3747], Time: 1.11, lr: [0.004999099270408459], Loss: 3.566787, Acc:0.884718, Semantic loss: 1.471485, BCE loss: 0.929426, SB loss: 1.165877, Data Time: 0.00
2023-12-06 17:10:00,387 Epoch: [0/200] Iter:[160/3747], Time: 1.11, lr: [0.004999039221127901], Loss: 3.488891, Acc:0.888487, Semantic loss: 1.435712, BCE loss: 0.911437, SB loss: 1.141742, Data Time: 0.00
2023-12-06 17:10:11,497 Epoch: [0/200] Iter:[170/3747], Time: 1.11, lr: [0.004998979171767197], Loss: 3.421777, Acc:0.891846, Semantic loss: 1.406510, BCE loss: 0.891981, SB loss: 1.123287, Data Time: 0.00
2023-12-06 17:10:22,645 Epoch: [0/200] Iter:[180/3747], Time: 1.11, lr: [0.004998919122326343], Loss: 3.358915, Acc:0.894991, Semantic loss: 1.377634, BCE loss: 0.877414, SB loss: 1.103867, Data Time: 0.00
2023-12-06 17:10:33,808 Epoch: [0/200] Iter:[190/3747], Time: 1.12, lr: [0.0049988590728053395], Loss: 3.309400, Acc:0.897622, Semantic loss: 1.356492, BCE loss: 0.864284, SB loss: 1.088624, Data Time: 0.00
2023-12-06 17:10:45,015 Epoch: [0/200] Iter:[200/3747], Time: 1.12, lr: [0.004998799023204186], Loss: 3.260650, Acc:0.900080, Semantic loss: 1.335615, BCE loss: 0.851118, SB loss: 1.073918, Data Time: 0.00
2023-12-06 17:10:56,232 Epoch: [0/200] Iter:[210/3747], Time: 1.12, lr: [0.004998738973522881], Loss: 3.215212, Acc:0.902376, Semantic loss: 1.315869, BCE loss: 0.838398, SB loss: 1.060946, Data Time: 0.00
2023-12-06 17:11:07,434 Epoch: [0/200] Iter:[220/3747], Time: 1.12, lr: [0.004998678923761423], Loss: 3.170379, Acc:0.904558, Semantic loss: 1.295706, BCE loss: 0.826953, SB loss: 1.047719, Data Time: 0.00
2023-12-06 17:11:18,562 Epoch: [0/200] Iter:[230/3747], Time: 1.11, lr: [0.004998618873919811], Loss: 3.134416, Acc:0.906447, Semantic loss: 1.280077, BCE loss: 0.816611, SB loss: 1.037728, Data Time: 0.00
2023-12-06 17:11:29,641 Epoch: [0/200] Iter:[240/3747], Time: 1.11, lr: [0.004998558823998044], Loss: 3.096368, Acc:0.908401, Semantic loss: 1.263038, BCE loss: 0.806593, SB loss: 1.026737, Data Time: 0.00
2023-12-06 17:11:40,863 Epoch: [0/200] Iter:[250/3747], Time: 1.13, lr: [0.00499849877399612], Loss: 3.063635, Acc:0.910120, Semantic loss: 1.248306, BCE loss: 0.799287, SB loss: 1.016042, Data Time: 0.00
2023-12-06 17:11:52,059 Epoch: [0/200] Iter:[260/3747], Time: 1.12, lr: [0.004998438723914039], Loss: 3.028642, Acc:0.911822, Semantic loss: 1.232091, BCE loss: 0.791293, SB loss: 1.005259, Data Time: 0.00
2023-12-06 17:12:03,245 Epoch: [0/200] Iter:[270/3747], Time: 1.12, lr: [0.004998378673751799], Loss: 2.998110, Acc:0.913379, Semantic loss: 1.218487, BCE loss: 0.783652, SB loss: 0.995971, Data Time: 0.00
2023-12-06 17:12:14,236 Epoch: [0/200] Iter:[280/3747], Time: 1.10, lr: [0.0049983186235093985], Loss: 2.971824, Acc:0.914747, Semantic loss: 1.207453, BCE loss: 0.776035, SB loss: 0.988336, Data Time: 0.00
2023-12-06 17:12:25,398 Epoch: [0/200] Iter:[290/3747], Time: 1.12, lr: [0.004998258573186838], Loss: 2.944124, Acc:0.916120, Semantic loss: 1.195336, BCE loss: 0.768600, SB loss: 0.980188, Data Time: 0.00
2023-12-06 17:12:36,515 Epoch: [0/200] Iter:[300/3747], Time: 1.11, lr: [0.004998198522784115], Loss: 2.921000, Acc:0.917373, Semantic loss: 1.185644, BCE loss: 0.762318, SB loss: 0.973038, Data Time: 0.00
2023-12-06 17:12:47,693 Epoch: [0/200] Iter:[310/3747], Time: 1.12, lr: [0.004998138472301228], Loss: 2.895726, Acc:0.918631, Semantic loss: 1.174028, BCE loss: 0.756401, SB loss: 0.965297, Data Time: 0.00
2023-12-06 17:12:58,875 Epoch: [0/200] Iter:[320/3747], Time: 1.12, lr: [0.004998078421738176], Loss: 2.876430, Acc:0.919678, Semantic loss: 1.165702, BCE loss: 0.751896, SB loss: 0.958832, Data Time: 0.00
2023-12-06 17:13:10,050 Epoch: [0/200] Iter:[330/3747], Time: 1.12, lr: [0.004998018371094959], Loss: 2.853925, Acc:0.920738, Semantic loss: 1.155236, BCE loss: 0.746568, SB loss: 0.952120, Data Time: 0.00
2023-12-06 17:13:21,213 Epoch: [0/200] Iter:[340/3747], Time: 1.12, lr: [0.004997958320371576], Loss: 2.832258, Acc:0.921800, Semantic loss: 1.145899, BCE loss: 0.740585, SB loss: 0.945774, Data Time: 0.00
2023-12-06 17:13:32,324 Epoch: [0/200] Iter:[350/3747], Time: 1.11, lr: [0.004997898269568023], Loss: 2.811126, Acc:0.922834, Semantic loss: 1.136862, BCE loss: 0.734843, SB loss: 0.939422, Data Time: 0.00
2023-12-06 17:13:43,620 Epoch: [0/200] Iter:[360/3747], Time: 1.13, lr: [0.004997838218684302], Loss: 2.792901, Acc:0.923803, Semantic loss: 1.129068, BCE loss: 0.729812, SB loss: 0.934021, Data Time: 0.00
2023-12-06 17:13:54,799 Epoch: [0/200] Iter:[370/3747], Time: 1.12, lr: [0.004997778167720409], Loss: 2.774267, Acc:0.924752, Semantic loss: 1.121213, BCE loss: 0.724497, SB loss: 0.928557, Data Time: 0.00
2023-12-06 17:14:05,980 Epoch: [0/200] Iter:[380/3747], Time: 1.12, lr: [0.004997718116676346], Loss: 2.757265, Acc:0.925565, Semantic loss: 1.114159, BCE loss: 0.719589, SB loss: 0.923516, Data Time: 0.00
