2023-12-21 16:17:02,070 Namespace(cfg='configs/facial/pidnet_small_facial.yaml', opts=[], seed=304)
2023-12-21 16:17:02,070 AUTO_RESUME: False
CUDNN:
  BENCHMARK: True
  DETERMINISTIC: False
  ENABLED: True
DATASET:
  DATASET: facial
  EXTRA_TRAIN_SET: 
  NUM_CLASSES: 15
  ROOT: data/
  TEST_SET: list/facial/val.lst
  TRAIN_SET: list/facial/train.lst
GPUS: (0,)
LOG_DIR: log
LOSS:
  BALANCE_WEIGHTS: [0.4, 1.0]
  CLASS_BALANCE: False
  OHEMKEEP: 131072
  OHEMTHRES: 0.9
  SB_WEIGHTS: 1.0
  USE_OHEM: True
MODEL:
  ALIGN_CORNERS: True
  NAME: pidnet_s
  NUM_OUTPUTS: 2
  PRETRAINED: pretrained_models/imagenet/PIDNet_S_ImageNet.pth.tar
OUTPUT_DIR: output
PIN_MEMORY: True
PRINT_FREQ: 10
TEST:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 1
  FLIP_TEST: False
  IMAGE_SIZE: [616, 616]
  MODEL_FILE: 
  MULTI_SCALE: False
  OUTPUT_INDEX: 1
TRAIN:
  BASE_SIZE: 616
  BATCH_SIZE_PER_GPU: 12
  BEGIN_EPOCH: 0
  END_EPOCH: 200
  EXTRA_EPOCH: 0
  EXTRA_LR: 0.001
  FLIP: False
  IGNORE_LABEL: 255
  IMAGE_SIZE: [616, 616]
  LR: 0.005
  MOMENTUM: 0.9
  MULTI_SCALE: False
  NESTEROV: False
  OPTIMIZER: sgd
  RESUME: False
  SCALE_FACTOR: 1
  SHUFFLE: True
  WD: 0.0005
WORKERS: 8
2023-12-21 16:17:02,181 Attention!!!
2023-12-21 16:17:02,182 Loaded 302 parameters!
2023-12-21 16:17:02,182 Over!!!
2023-12-21 16:18:00,819 Epoch: [0/200] Iter:[0/9368], Time: 57.54, lr: [0.005], Loss: 20.732433, Acc:0.035381, Semantic loss: 8.562317, BCE loss: 4.818567, SB loss: 7.351550, Data Time: 5.67
2023-12-21 16:18:03,933 Epoch: [0/200] Iter:[10/9368], Time: 0.31, lr: [0.0049999759820602], Loss: 11.843655, Acc:0.409454, Semantic loss: 5.240405, BCE loss: 2.632216, SB loss: 3.971034, Data Time: 0.00
2023-12-21 16:18:07,443 Epoch: [0/200] Iter:[20/9368], Time: 0.35, lr: [0.004999951964107581], Loss: 9.270551, Acc:0.609943, Semantic loss: 4.129784, BCE loss: 2.100458, SB loss: 3.040309, Data Time: 0.00
2023-12-21 16:18:10,952 Epoch: [0/200] Iter:[30/9368], Time: 0.35, lr: [0.004999927946142142], Loss: 7.609355, Acc:0.687922, Semantic loss: 3.340194, BCE loss: 1.798202, SB loss: 2.470959, Data Time: 0.00
2023-12-21 16:18:14,422 Epoch: [0/200] Iter:[40/9368], Time: 0.35, lr: [0.004999903928163885], Loss: 6.611650, Acc:0.733518, Semantic loss: 2.868265, BCE loss: 1.606723, SB loss: 2.136662, Data Time: 0.00
2023-12-21 16:18:17,982 Epoch: [0/200] Iter:[50/9368], Time: 0.36, lr: [0.004999879910172808], Loss: 5.956514, Acc:0.763098, Semantic loss: 2.565916, BCE loss: 1.471694, SB loss: 1.918904, Data Time: 0.00
2023-12-21 16:18:21,523 Epoch: [0/200] Iter:[60/9368], Time: 0.35, lr: [0.004999855892168912], Loss: 5.474496, Acc:0.785533, Semantic loss: 2.338412, BCE loss: 1.364723, SB loss: 1.771360, Data Time: 0.00
2023-12-21 16:18:24,990 Epoch: [0/200] Iter:[70/9368], Time: 0.35, lr: [0.004999831874152196], Loss: 5.110418, Acc:0.803027, Semantic loss: 2.170745, BCE loss: 1.280262, SB loss: 1.659410, Data Time: 0.00
2023-12-21 16:18:28,432 Epoch: [0/200] Iter:[80/9368], Time: 0.34, lr: [0.00499980785612266], Loss: 4.822152, Acc:0.817181, Semantic loss: 2.035233, BCE loss: 1.215351, SB loss: 1.571568, Data Time: 0.00
2023-12-21 16:18:31,893 Epoch: [0/200] Iter:[90/9368], Time: 0.35, lr: [0.004999783838080304], Loss: 4.601586, Acc:0.827864, Semantic loss: 1.934568, BCE loss: 1.166265, SB loss: 1.500753, Data Time: 0.00
2023-12-21 16:18:35,321 Epoch: [0/200] Iter:[100/9368], Time: 0.34, lr: [0.004999759820025128], Loss: 4.420513, Acc:0.836401, Semantic loss: 1.853222, BCE loss: 1.125247, SB loss: 1.442043, Data Time: 0.00
2023-12-21 16:18:38,768 Epoch: [0/200] Iter:[110/9368], Time: 0.34, lr: [0.004999735801957133], Loss: 4.261776, Acc:0.844562, Semantic loss: 1.779250, BCE loss: 1.090997, SB loss: 1.391529, Data Time: 0.00
2023-12-21 16:18:42,161 Epoch: [0/200] Iter:[120/9368], Time: 0.34, lr: [0.004999711783876318], Loss: 4.124527, Acc:0.851384, Semantic loss: 1.716679, BCE loss: 1.058871, SB loss: 1.348978, Data Time: 0.00
2023-12-21 16:18:45,604 Epoch: [0/200] Iter:[130/9368], Time: 0.34, lr: [0.004999687765782682], Loss: 4.002233, Acc:0.857419, Semantic loss: 1.662022, BCE loss: 1.029599, SB loss: 1.310612, Data Time: 0.00
2023-12-21 16:18:48,991 Epoch: [0/200] Iter:[140/9368], Time: 0.34, lr: [0.004999663747676226], Loss: 3.906317, Acc:0.862310, Semantic loss: 1.620094, BCE loss: 1.006551, SB loss: 1.279672, Data Time: 0.00
2023-12-21 16:18:52,488 Epoch: [0/200] Iter:[150/9368], Time: 0.35, lr: [0.0049996397295569515], Loss: 3.807794, Acc:0.867192, Semantic loss: 1.574142, BCE loss: 0.983779, SB loss: 1.249874, Data Time: 0.00
2023-12-21 16:18:55,954 Epoch: [0/200] Iter:[160/9368], Time: 0.35, lr: [0.0049996157114248554], Loss: 3.720963, Acc:0.871701, Semantic loss: 1.534214, BCE loss: 0.962214, SB loss: 1.224535, Data Time: 0.00
2023-12-21 16:18:59,386 Epoch: [0/200] Iter:[170/9368], Time: 0.34, lr: [0.004999591693279938], Loss: 3.652703, Acc:0.875262, Semantic loss: 1.504427, BCE loss: 0.944796, SB loss: 1.203480, Data Time: 0.00
2023-12-21 16:19:02,807 Epoch: [0/200] Iter:[180/9368], Time: 0.34, lr: [0.004999567675122202], Loss: 3.597866, Acc:0.878337, Semantic loss: 1.481879, BCE loss: 0.926766, SB loss: 1.189221, Data Time: 0.00
2023-12-21 16:19:06,307 Epoch: [0/200] Iter:[190/9368], Time: 0.35, lr: [0.004999543656951645], Loss: 3.535604, Acc:0.881272, Semantic loss: 1.453091, BCE loss: 0.911030, SB loss: 1.171483, Data Time: 0.00
2023-12-21 16:19:09,752 Epoch: [0/200] Iter:[200/9368], Time: 0.34, lr: [0.0049995196387682675], Loss: 3.484775, Acc:0.883643, Semantic loss: 1.430302, BCE loss: 0.898258, SB loss: 1.156215, Data Time: 0.00
2023-12-21 16:19:13,264 Epoch: [0/200] Iter:[210/9368], Time: 0.35, lr: [0.004999495620572069], Loss: 3.432807, Acc:0.886341, Semantic loss: 1.407193, BCE loss: 0.884446, SB loss: 1.141168, Data Time: 0.00
2023-12-21 16:19:16,796 Epoch: [0/200] Iter:[220/9368], Time: 0.35, lr: [0.00499947160236305], Loss: 3.384018, Acc:0.888929, Semantic loss: 1.384715, BCE loss: 0.872733, SB loss: 1.126569, Data Time: 0.00
2023-12-21 16:19:20,230 Epoch: [0/200] Iter:[230/9368], Time: 0.34, lr: [0.00499944758414121], Loss: 3.342492, Acc:0.890986, Semantic loss: 1.366897, BCE loss: 0.861550, SB loss: 1.114045, Data Time: 0.00
2023-12-21 16:19:23,674 Epoch: [0/200] Iter:[240/9368], Time: 0.34, lr: [0.004999423565906549], Loss: 3.308634, Acc:0.892947, Semantic loss: 1.352974, BCE loss: 0.852535, SB loss: 1.103125, Data Time: 0.00
2023-12-21 16:19:27,132 Epoch: [0/200] Iter:[250/9368], Time: 0.34, lr: [0.004999399547659067], Loss: 3.266487, Acc:0.894893, Semantic loss: 1.333616, BCE loss: 0.842130, SB loss: 1.090741, Data Time: 0.00
2023-12-21 16:19:30,705 Epoch: [0/200] Iter:[260/9368], Time: 0.36, lr: [0.004999375529398765], Loss: 3.229788, Acc:0.896824, Semantic loss: 1.316679, BCE loss: 0.832947, SB loss: 1.080162, Data Time: 0.00
2023-12-21 16:19:34,060 Epoch: [0/200] Iter:[270/9368], Time: 0.34, lr: [0.004999351511125641], Loss: 3.197364, Acc:0.898536, Semantic loss: 1.302712, BCE loss: 0.825079, SB loss: 1.069573, Data Time: 0.00
2023-12-21 16:19:37,644 Epoch: [0/200] Iter:[280/9368], Time: 0.36, lr: [0.004999327492839696], Loss: 3.166030, Acc:0.900151, Semantic loss: 1.287305, BCE loss: 0.818601, SB loss: 1.060125, Data Time: 0.00
2023-12-21 16:19:40,972 Epoch: [0/200] Iter:[290/9368], Time: 0.33, lr: [0.004999303474540929], Loss: 3.138357, Acc:0.901494, Semantic loss: 1.276502, BCE loss: 0.809870, SB loss: 1.051986, Data Time: 0.00
2023-12-21 16:19:44,481 Epoch: [0/200] Iter:[300/9368], Time: 0.35, lr: [0.004999279456229342], Loss: 3.114960, Acc:0.902689, Semantic loss: 1.267337, BCE loss: 0.803603, SB loss: 1.044020, Data Time: 0.00
2023-12-21 16:19:47,997 Epoch: [0/200] Iter:[310/9368], Time: 0.35, lr: [0.004999255437904933], Loss: 3.086624, Acc:0.904167, Semantic loss: 1.253075, BCE loss: 0.797686, SB loss: 1.035863, Data Time: 0.00
2023-12-21 16:19:51,466 Epoch: [0/200] Iter:[320/9368], Time: 0.35, lr: [0.0049992314195677024], Loss: 3.065419, Acc:0.905262, Semantic loss: 1.244007, BCE loss: 0.791430, SB loss: 1.029982, Data Time: 0.00
2023-12-21 16:19:54,994 Epoch: [0/200] Iter:[330/9368], Time: 0.35, lr: [0.0049992074012176506], Loss: 3.037883, Acc:0.906625, Semantic loss: 1.231592, BCE loss: 0.783779, SB loss: 1.022511, Data Time: 0.00
2023-12-21 16:19:58,482 Epoch: [0/200] Iter:[340/9368], Time: 0.35, lr: [0.004999183382854777], Loss: 3.018140, Acc:0.907697, Semantic loss: 1.223545, BCE loss: 0.778043, SB loss: 1.016553, Data Time: 0.00
2023-12-21 16:20:01,916 Epoch: [0/200] Iter:[350/9368], Time: 0.34, lr: [0.004999159364479082], Loss: 2.998013, Acc:0.908761, Semantic loss: 1.214234, BCE loss: 0.773557, SB loss: 1.010221, Data Time: 0.00
2023-12-21 16:20:05,399 Epoch: [0/200] Iter:[360/9368], Time: 0.35, lr: [0.004999135346090565], Loss: 2.974707, Acc:0.909931, Semantic loss: 1.203755, BCE loss: 0.768042, SB loss: 1.002910, Data Time: 0.00
